"latitude","longitude","brightness"
-14.1052,130.7889,312.3
-14.6757,126.5855,311.5
-12.4277,130.9954,320
-22.7712,150.6602,323.9
-22.7742,150.6765,320.7
-22.6927,150.6668,318.5
-22.5692,149.3697,327.9
-30.2796,152.54,325.7
-28.1628,153.1557,320.7
-28.1879,153.1942,315.5
-28.6712,152.6357,317.4
-28.9587,152.3981,326.1
-28.9605,152.4092,334.5
-28.9622,152.4203,325.7
-28.9799,152.53,342.2
-28.9817,152.541,385.9
-28.9834,152.5518,376.6
-28.9837,152.5226,372.3
-28.9855,152.5335,383.6
-28.9873,152.5445,344.1
-28.9891,152.5553,327.2
-28.9587,152.3115,322.2
-28.9606,152.3229,332.8
-28.9913,152.5098,354.9
-28.993,152.5206,379
-28.9643,152.2864,320
-28.9661,152.2976,333.7
-28.968,152.3088,324.4
-28.9916,152.4532,336.1
-28.9988,152.4972,330.8
-28.9736,152.2842,351
-28.981,152.329,330.9
-28.9992,152.4404,326
-29.001,152.4512,327.1
-28.9831,152.2824,340.5
-29.0086,152.4385,323.5
-29.0192,152.5042,322.3
-29.021,152.5151,380.9
-29.0227,152.5258,360.4
-28.9925,152.281,331.3
-29.0338,152.5349,346.3
-29.0343,152.4784,337.8
-29.0396,152.5111,324.3
-29.0132,152.2888,343.4
-29.0476,152.4416,316.8
-29.0421,152.3117,318.7
-29.0696,152.4199,335.5
-29.0715,152.4313,343.6
-29.0732,152.442,345
-29.075,152.4529,328.8
-29.0644,152.3291,321.2
-29.079,152.4185,332.2
-29.0826,152.4404,328.7
-29.0844,152.4515,325
-29.072,152.3167,325.8
-29.0738,152.3274,323.7
-29.0755,152.338,319.4
-29.0884,152.4167,362.2
-29.0814,152.3151,324.6
-29.0831,152.3255,348.1
-29.0849,152.3361,316.9
-29.0996,152.3671,330.4
-29.1014,152.3783,344.1
-29.1032,152.3895,321.4
-29.5376,153.2063,374.6
-29.5392,153.2168,371.1
-29.5441,153.2485,371.1
-29.5458,153.259,387.3
-29.5474,153.2695,331.1
-29.549,153.28,319.8
-29.5516,153.2362,334.2
-29.5532,153.2467,400.8
-29.5548,153.2572,374.3
-29.5565,153.2677,328
-29.5581,153.2782,326.4
-29.5639,153.2607,324
-29.6823,152.4255,321.3
-30.0774,152.2547,340.1
-30.0812,152.2194,316.8
-30.083,152.2305,332.5
-30.0906,152.2176,325
-30.1188,152.1537,324.4
-30.1455,152.3199,337.5
-30.1472,152.3308,350.6
-30.1256,152.1573,316.5
-30.151,152.3123,327.1
-30.135,152.1554,318.5
-30.1785,152.4225,339.3
-30.1854,152.4654,368.3
-30.1871,152.4762,338.7
-30.2098,152.6169,338
-30.2115,152.6279,362.7
-30.2133,152.6388,387.8
-30.215,152.6496,376
-30.1442,152.1532,323.4
-30.1841,152.3983,327.8
-30.1859,152.4093,341.5
-30.219,152.6152,346
-30.2207,152.6261,331.8
-30.2225,152.6371,313
-30.2108,152.505,326.2
-30.2178,152.5484,341.9
-30.227,152.5464,387
-30.2258,152.4794,343.2
-30.2275,152.4901,419.1
-30.2292,152.5011,344.3
-30.2379,152.5553,352.9
-30.235,152.4773,323.2
-30.2454,152.5427,337.7
-30.2563,152.5515,329
-30.2713,152.5261,325.7
-30.273,152.5369,328.4
-30.2813,152.5507,310.7
-30.2797,152.2453,315.2
-30.2891,152.2436,315.5
-30.2908,152.2544,322
-30.3221,152.2701,325.2
-30.3239,152.2816,338.4
-30.3296,152.2746,338.3
-30.3315,152.2862,325.7
-30.8189,152.0335,311.8
-30.8207,152.0448,320.8
-31.7415,151.9088,326.6
-30.865,121.4905,321.2
-13.3628,130.7944,323.5
-13.2695,130.7833,311
-13.361,130.7835,314.3
-12.5126,134.0388,314.9
-13.2572,130.7063,343.5
-13.259,130.7173,315.8
-17.1039,143.1187,315
-14.657,126.6055,313.3
-16.2098,136.5687,325.5
-16.2046,136.5626,312
-16.2062,136.5754,322.3
-17.0989,143.0861,315.2
-14.0006,130.802,311.1
-13.9959,130.7976,313.5
-17.0882,142.9474,346.1
-17.1067,143.0497,359.3
-19.4808,146.8624,335.3
-15.6602,142.1903,340.3
-15.6647,142.2152,384
-15.6738,142.2646,334.5
-15.6788,142.2125,344.2
-16.1076,144.4295,334.8
-16.2145,144.6575,354.7
-16.2172,144.6734,330.7
-17.2052,145.1298,332
-16.8651,142.8082,348.8
-17.0226,142.9456,340.4
-17.0448,142.9199,335.7
-17.0485,142.9406,343
-17.0666,143.0433,351.3
-17.0702,143.0636,349.1
-17.0199,142.9392,337.8
-17.0328,142.9367,347.4
-17.0457,142.9342,341.9
-17.0683,143.0571,353.4
-17.0548,142.911,351.2
-17.0587,142.9318,357.9
-17.0716,142.9292,330.3
-17.0865,143.0115,338.9
-17.0939,143.0522,362
-22.682,150.6401,340.2
-22.6849,150.6616,362.3
-22.6869,150.644,341.4
-22.6884,150.6548,355.7
-22.6979,150.6534,339.3
-22.5678,149.3581,348.3
-22.7564,150.6557,344.1
-22.5874,149.3649,348.9
-22.7674,150.6651,360
-22.7769,150.6637,330.2
-23.8532,151.179,345.4
-25.926,150.9288,338.1
-25.9276,150.9412,348.4
-25.9266,150.9355,348.1
-26.3833,150.6853,335.1
-28.4306,152.3313,343.9
-28.6121,151.9073,325.5
-28.6249,151.9217,326.6
-28.9596,152.396,345.1
-28.9811,152.2706,373
-29.0967,152.3904,358.5
-29.0984,152.4061,355.8
-29.105,152.3835,342.6
-29.1067,152.3999,361.3
-29.5336,153.2169,336.9
-29.5499,153.2554,340.2
-30.1424,152.3036,325.5
-30.1441,152.3197,348.8
-30.159,152.3505,325.4
-30.2114,152.6263,346.2
-30.2169,152.6187,341.2
-30.3333,152.2793,332.2
-30.3351,152.2966,322.9
-30.8178,152.0373,334.4
-32.3706,146.7486,345.8
-32.3721,146.7594,339.1
-12.9587,130.8577,344
-13.0096,130.2795,339.3
-13.2316,130.8499,352.1
-13.2432,130.8486,337.6
-13.2451,130.8641,338.4
-11.6485,132.795,333.6
-15.9776,136.1805,354.3
-15.982,136.2245,339
-15.9955,136.1785,338.5
-15.976,136.1738,344.6
-15.9801,136.2179,343.2
-15.9939,136.1719,337.7
-15.998,136.2158,334.5
-13.9892,130.783,340.5
-14.1036,130.7782,345.9
-14.1136,130.7868,338.3
-14.634,126.5966,338.6
-14.6529,126.6067,336.8
-14.6749,126.5647,364.4
-14.6826,126.5539,361.3
-14.684,126.5634,374.7
-14.6853,126.5728,351.8
-14.6867,126.5822,349.6
-14.688,126.5918,335.3
-14.6917,126.5525,341.3
-14.693,126.5619,371.6
-14.6958,126.5809,370.9
-14.6971,126.5904,381.9
-17.1594,125.3572,338.9
-25.4998,122.0805,346.9
-30.1471,152.304,328.4
-30.074,152.2886,365.1
-30.8305,152.0346,323.6
-30.076,152.2579,339.2
-30.065,152.2855,339.6
-30.0673,152.254,322.5
-29.7233,152.4088,336.7
-30.2136,152.6331,325.5
-30.823,152.0256,334.2
-28.4441,152.3166,324
-29.046,152.5055,332.6
-29.0436,152.5376,331.9
-29.0424,152.5123,335.6
-29.0401,152.5444,324.6
-22.6887,150.6493,351.9
-22.6754,150.6113,342.7
-19.5932,143.9937,348.5
-19.6052,144.0013,336.1
-19.5903,143.9982,352.4
-18.1496,144.7859,330.8
-17.1975,143.113,345.5
-17.1828,143.1099,339.3
-17.1988,143.1087,340.7
-17.1842,143.1057,337.7
-17.1644,143.1303,351.9
-17.1696,143.1026,342.8
-17.1497,143.1273,347.2
-17.1203,143.1213,383.4
-17.1256,143.0936,350.5
-17.1056,143.1183,359.9
-17.1201,143.1132,385.9
-17.1054,143.1102,352
-17.0907,143.1072,352.7
-17.0331,143.0095,371.3
-17.0383,142.9823,354.9
-17.0538,142.9014,391.9
-17.0589,142.8747,341
-17.0185,143.0066,375.9
-17.0238,142.9794,361
-17.0393,142.8985,353.6
-17.0685,142.8997,334.8
-17.034,143.005,370.6
-17.0391,142.9778,348.4
-17.049,142.9236,338
-17.054,142.8967,393.9
-17.0194,143.002,379.1
-17.0245,142.9747,356.3
-17.0395,142.8937,347.5
-17.0048,142.999,394.9
-17.0099,142.9717,363.8
-16.9765,142.9088,346.6
-16.9568,142.9327,342.6
-16.9752,142.9006,357.8
-16.0237,136.3848,352.5
-16.0331,136.3864,342.7
-15.9984,136.6796,348.3
-15.9968,136.6901,358.5
-15.9952,136.7007,339.5
-13.8109,134.1732,344.6
-13.8172,134.193,353.7
-16.0019,136.6868,392.1
-16.0003,136.6974,364.1
-16.2152,136.5627,346.6
-16.2136,136.5731,374.9
-16.2231,136.5747,348.1
-16.2626,136.5707,350
-16.3714,136.5202,359.3
-16.3698,136.5305,346.6
-15.5193,142.1521,345.2
-15.5214,142.1573,352.9
-13.8323,136.676,349.1
-14.2939,135.5178,352.6
-14.2909,135.5374,347.5
-14.3094,135.5404,342.9
-13.1741,142.8464,343.9
-13.1828,142.8528,336.7
-14.8998,133.4353,339.9
-15.3705,134.1959,380
-15.3692,134.2052,388.2
-17.1624,125.3551,337.4
-17.1712,125.3608,337.6
-15.9844,136.2009,353.4
-15.9922,136.2126,349.4
-13.2414,130.8063,354.6
-13.2666,130.7685,357.2
-13.2651,130.78,345.8
-13.2563,130.8479,349
-13.2549,130.8591,390.4
-13.2534,130.8705,383.3
-13.2633,130.8718,343.2
-13.3234,130.7996,364.8
-12.609,136.5775,338.9
-12.9327,134.8297,339.2
-12.9087,136.0262,341.6
-12.9071,136.0367,342.5
-12.9066,136.2989,339.1
-12.9163,136.3004,335.6
-12.9147,136.3112,340
-13.7587,130.6671,343.4
-13.7572,130.6788,340.9
-13.0382,136.1079,338.5
-13.0366,136.1185,364.1
-13.9913,130.7596,343.6
-13.9898,130.7712,345.9
-13.9883,130.7827,357.9
-13.9867,130.7943,351.2
-13.9881,130.7764,364
-13.9866,130.7879,364.8
-13.9952,130.8009,344.9
-14.1053,130.7404,347.6
-14.1154,130.7418,355.9
-14.1124,130.765,355.5
-14.1109,130.7764,352.6
-14.1224,130.7664,349.7
-14.1209,130.778,353.5
-14.68,126.5351,351
-14.6844,126.5405,355.4
-12.3186,134.9312,360.1
-12.3094,134.9298,362.9
-12.3108,134.9202,351.6
-12.2258,134.9405,362.7
-12.25,134.778,349.1
-12.2447,134.693,338.3
-12.4849,133.0229,383.3
-12.4862,133.0137,358
-12.2188,134.8056,372.1
-12.2202,134.7961,355.7
-12.6606,131.2709,355.1
-12.651,131.2696,346.3
-12.0016,135.5913,343.1
-12.1631,134.4343,349.1
-12.1645,134.425,345.8
-11.9228,135.7901,339.7
-11.9244,135.7797,335.2
-12.2471,133.0787,347.6
-12.2484,133.0695,390.7
-12.2497,133.0603,379.2
-12.2394,133.0682,376.2
-12.2407,133.059,377.3
-11.6815,132.7928,336.7
-11.6828,132.7836,335.7
-11.666,132.8375,345
-11.6673,132.8283,387.7
-11.6686,132.8191,354.4
-12.3149,134.8465,338.9
-11.648,130.7619,360.1
-11.6569,132.8362,333.8
-12.3163,134.8369,342.5
-12.3071,134.8355,343
-12.2782,134.8408,358.4
-12.2796,134.8313,339.6
-12.269,134.8394,360.1
-12.2704,134.8299,337.8
-12.8441,130.6565,342.9
-12.1369,135.5938,336
-12.2516,135.5036,350
-12.9968,130.2646,380.9
-12.9952,130.2767,397.8
-12.4578,134.1749,364.7
-13.0055,130.2781,353.1
-12.4935,133.992,362
-12.4922,134.0012,361.1
-12.4909,134.0104,337.7
-12.4668,134.1762,342.5
-13.0157,130.2795,372.4
-13.0141,130.2916,445.5
-13.0125,130.3036,360.2
-12.4772,134.1684,353.9
-12.4759,134.1776,364.6
-13.0243,130.293,342.1
-12.4849,134.179,344.1
-12.4836,134.1882,363.3
-12.5229,134.0435,350.4
-12.8063,132.0948,344.2
-12.8155,132.0961,340.6
-12.8279,132.7372,339
-12.2837,136.628,370.8
-12.4532,135.5788,356.1
-12.4627,135.5803,358.3
-13.1571,130.8224,362.3
-13.1591,130.8178,353.8
-13.1576,130.8289,361
-13.1923,130.718,371.1
-13.1908,130.7295,368.1
-13.2008,130.7308,347.5
-13.1993,130.7424,343.4
-11.6495,130.751,420.7
-11.0908,132.5469,341.8
-11.2796,132.2475,354.9
-11.2783,132.2568,350.3
-11.2992,132.2407,363.8
-11.2979,132.2501,336.4
-32.5847,116.4505,333.1
-30.8154,152.0503,313
-30.8169,152.0381,310.3
-30.8056,152.049,323.3
-30.8071,152.0361,330
-30.2729,152.5866,323.6
-30.2801,152.5291,328.2
-30.2228,152.6427,351.6
-30.2272,152.608,349.7
-30.233,152.562,326.8
-30.2344,152.5507,334.2
-30.2119,152.6522,337.2
-30.2133,152.6409,326.9
-30.2025,152.6504,335.9
-30.2054,152.6275,332.8
-30.2069,152.6159,342
-30.2083,152.6046,343.9
-30.1723,152.5047,318.3
-30.1752,152.4818,336.2
-30.1741,152.4118,317.8
-30.2015,152.1863,320.7
-30.1389,152.3508,339
-30.1404,152.3384,339
-30.1308,152.3372,345.9
-30.1324,152.3244,346.9
-30.1213,152.3351,372
-30.1228,152.3229,399.7
-30.1243,152.3107,332
-30.1258,152.2987,315.1
-30.0994,152.1698,339
-30.0589,152.2593,332.6
-30.0603,152.2476,341.7
-31.7447,151.9125,327.9
-30.0341,152.302,328.5
-30.0355,152.2905,328.1
-29.034,152.5568,325.4
-28.9806,152.5252,315.5
-29.7592,152.4621,320
-29.7358,152.4938,316.6
-29.7373,152.4819,319.3
-29.7388,152.4702,336.7
-29.7241,152.4324,322.9
-29.7255,152.4212,327.3
-29.7127,152.4131,317.5
-29.7031,152.4117,325.2
-29.5588,153.3042,373.4
-29.1204,152.3715,324
-29.1124,152.3583,317.9
-29.09,152.4596,317
-29.0807,152.4577,390
-29.0727,152.4447,326.3
-29.0881,152.3211,319.4
-29.0671,152.449,331.5
-29.0685,152.4381,332
-29.07,152.4269,325.5
-29.0448,152.5474,331.6
-29.0477,152.5251,312
-29.0491,152.5141,339.4
-29.0506,152.5029,315.3
-29.052,152.4918,321.5
-29.0534,152.4807,341
-29.0548,152.4697,335.3
-29.0562,152.4588,338.4
-29.0577,152.4477,327.4
-29.0591,152.4365,335.5
-29.0606,152.4247,334.7
-28.9792,152.5363,316.9
-28.9998,152.4493,321.7
-28.9955,152.4827,332.8
-28.9941,152.4941,326.6
-29.044,152.4794,314.6
-29.0426,152.4904,314.3
-29.0412,152.5014,338.4
-29.0397,152.5125,333
-29.0383,152.5236,320.3
-26.5767,152.5001,315.4
-28.4204,152.3448,336.1
-28.4298,152.3461,329.4
-28.6122,151.8898,326.3
-28.6108,151.9017,334.7
-28.6218,151.8913,325.6
-28.6285,151.9164,358.5
-28.6271,151.9281,312.1
-28.9562,152.2991,317.1
-28.9687,152.2772,318.5
-28.9572,152.3677,335.9
-28.9557,152.379,359.6
-28.9543,152.3902,364.1
-28.9529,152.4014,397.8
-28.9514,152.4126,372.4
-28.95,152.4237,370.1
-28.9444,152.468,314.5
-28.968,152.3581,333.8
-28.9666,152.3694,348.5
-28.9652,152.3805,316.8
-28.9623,152.403,339.6
-28.9609,152.4141,320.7
-28.9594,152.4252,332.4
-28.958,152.4365,319.5
-28.9538,152.4695,331
-28.989,152.2697,325.9
-28.9984,152.2715,323.3
-28.9712,152.5236,320.8
-28.9698,152.5347,314.8
-28.9833,152.5033,333.5
-26.3706,150.6978,325.6
-26.2225,150.9101,317
-25.4277,152.1769,311.4
-23.3796,150.5738,332.3
-22.5421,150.2725,319.1
-22.5855,149.3573,314.1
-22.5958,149.3588,317.9
-19.5392,144.007,327.9
-19.5537,144.0092,319.1
-16.9477,142.9841,322.3
-16.9629,142.9857,323
-16.9605,142.9908,318.9
-17.2265,145.1319,340.8
-17.2242,145.1527,321.5
-18.112,144.846,312.6
-18.1278,144.8254,313.4
-19.5378,144.0015,330.3
-19.5523,144.0036,324.2
-19.5417,143.9802,317
-30.8621,121.4911,312.4
-13.9954,130.8032,318.1
-14.1127,130.7857,311
-14.1174,130.7566,313
-14.1197,130.7425,317.9
-14.1109,130.7271,315.3
-14.1131,130.7136,320.2
-14.1153,130.6998,314
-13.9844,130.8013,328.5
-12.8074,132.1024,314.6
-12.9697,130.3101,323.2
-15.3329,141.778,332.4
-15.3302,141.7622,328.9
-12.9195,141.6714,311.1
-12.7623,143.3165,312.3
-19.5037,143.9798,321.8
-19.3705,146.5175,315.8
-19.3692,146.5079,316.8
-19.3601,146.5094,324
-19.3588,146.4998,317.2
-18.1081,144.8567,325.6
-16.1938,136.6048,313.5
-17.0876,143.0953,328.8
-17.0775,143.0971,339
-17.0755,143.085,321.8
-17.0673,143.0989,317.5
-17.0302,142.8771,310.3
-17.0199,142.879,317.7
-17.0287,142.974,312
-17.0266,142.9615,312.8
-17.0145,142.8868,317.7
-17.0124,142.8742,350.2
-17.0184,142.9758,314.8
-17.0164,142.9634,369.9
-17.0144,142.951,323.9
-17.0022,142.8761,379.3
-17.0001,142.8635,361.6
-17.0062,142.9652,323.2
-16.9919,142.8779,326.6
-16.9898,142.8653,386.4
-16.9877,142.8527,321.5
-16.9795,142.8672,390.9
-19.586,144.0345,339.4
-19.531,143.9906,340.7
-19.5249,144.0128,322.1
-19.5216,143.9922,351.1
-19.52,143.9819,323.6
-19.5123,143.9937,334.1
-19.5106,143.9835,355.3
-19.5053,143.9901,336.3
-16.9465,142.86,338.6
-16.9568,142.8582,376.4
-16.9671,142.8564,369.9
-16.9692,142.869,391.9
-16.9774,142.8546,352.3
-16.9816,142.8797,316.6
-16.8295,142.7819,327.7
-16.8399,142.7801,313.1
-16.8503,142.7782,314
-16.8941,142.9137,327.7
-16.9044,142.9119,333.3
-16.9126,142.8975,337.5
-16.9229,142.8957,341.6
-16.9332,142.8939,340.5
-16.9301,142.8888,332.5
-22.5347,150.2752,314
-23.3673,150.5952,318.1
-23.3771,150.5771,314.1
-29.1156,152.3835,311
-28.9496,152.4159,324.7
-28.9524,152.4102,322.9
-29.0595,152.4507,317.2
-30.1304,152.3522,317.6
-30.8091,152.0428,314.5
-17.0782,125.2406,312
-26.8406,152.2447,332.2
-29.0466,152.502,353.7
-29.0433,152.5544,325.9
-28.9691,152.3396,334
-28.9523,152.3963,341.2
-28.9441,152.4251,334
-28.9386,152.3996,341.3
-28.9821,152.5009,351.7
-28.9477,152.4045,361.9
-29.569,153.2993,346.2
-29.5563,153.3026,351
-29.5436,153.306,387.3
-29.0744,152.4639,342.5
-29.0824,152.4681,341.9
-29.0636,152.4465,336.4
-30.1168,152.3508,362.6
-30.2795,152.2397,322.7
-30.2931,152.2368,341.5
-30.2107,152.6007,328.4
-11.0391,142.6083,331.3
-11.1148,142.4221,365.7
-11.1162,142.4324,339.8
-12.7412,143.1258,332.7
-12.7409,143.1318,328.5
-12.9763,143.3702,332.1
-13.0315,143.3118,333.3
-13.0332,143.3242,329.5
-12.9196,141.6657,341.3
-13.1085,141.8797,338.5
-13.118,141.8784,338.6
-12.5938,136.5811,347.6
-12.2742,133.0946,330.5
-14.2345,135.584,336.9
-14.2809,135.5359,351.3
-14.283,135.549,362.5
-14.2872,135.5416,375.5
-14.2894,135.5546,348.9
-14.2999,135.5528,334
-14.304,135.5119,337.1
-14.3146,135.5101,331.6
-15.3201,141.7659,338.9
-15.453,142.076,344.4
-15.4545,142.0872,353.8
-15.4643,142.0858,358.5
-15.4658,142.097,366.6
-15.4673,142.1083,344.3
-15.515,142.0902,342.7
-15.5166,142.1014,360.8
-15.5181,142.1127,350.5
-15.528,142.1113,344.6
-15.9513,144.3964,340.3
-15.9532,144.4125,340.8
-15.9551,144.4282,339.7
-14.123,130.735,332.3
-16.5444,139.3516,362.7
-16.5548,139.3595,347.4
-17.079,143.0816,336
-16.6277,139.2279,333
-16.378,136.532,335.7
-16.3877,136.5304,336.4
-16.8101,138.6562,359.1
-16.8115,138.6655,342.8
-16.8205,138.6641,336.4
-16.8219,138.6735,338.4
-16.8233,138.6828,345.5
-16.8406,138.7374,333.4
-16.842,138.7467,344
-19.4806,143.9806,356.2
-19.4946,143.9966,336.8
-16.9741,143.0606,346.8
-16.0208,136.3587,335
-17.0132,143.1107,344.9
-17.0239,143.1093,338.7
-17.0347,143.1078,336.5
-16.526,139.3513,376.4
-19.5656,144.0328,355.3
-19.5775,144.0311,340.7
-19.5875,144.0123,346.4
-19.5895,144.0296,359.6
-15.9729,136.6972,334.5
-16.8702,142.8772,340.1
-16.8807,142.8758,347.6
-16.8879,142.8483,336.2
-16.8913,142.8744,359.6
-16.893,142.8875,351.9
-16.9295,142.8768,360.2
-15.985,136.2616,333.2
-16.94,142.8754,349.8
-16.9417,142.8885,341.8
-21.1077,118.8285,351.4
-21.0979,118.8471,350.6
-21.1097,118.8456,357
-21.0841,118.8314,343.4
-29.5832,153.2374,334.8
-29.5815,153.2483,339.9
-29.5798,153.2592,323.4
-29.5781,153.27,331.5
-29.5764,153.2809,336.5
-29.5747,153.2921,341.4
-29.573,153.3031,351.3
-29.7191,152.4064,334.8
-29.7345,152.4151,339.7
-29.7329,152.4256,345.3
-29.7313,152.4361,342.3
-29.7155,152.541,324.9
-30.8013,152.0495,365.5
-30.8028,152.0391,373.1
-30.2682,152.6022,342.1
-30.2698,152.5916,364
-30.2575,152.6109,357.1
-30.2591,152.6004,374.1
-30.2607,152.5898,371.1
-30.2422,152.6022,345.4
-30.2441,152.5264,352.7
-30.2181,152.5756,355.7
-30.2197,152.5651,333.8
-30.2027,152.6161,335.7
-30.2043,152.6055,368.9
-30.2059,152.5948,347.8
-30.1936,152.6142,345.1
-30.1952,152.6036,322.5
-30.2,152.5719,341
-30.2016,152.5614,398.6
-30.2031,152.5508,330.7
-30.2515,152.2258,324.6
-30.1626,152.5141,332.8
-30.1658,152.4931,341.1
-30.1362,152.3788,384.3
-30.1377,152.3684,384.5
-30.1393,152.358,351.5
-30.124,152.3979,393.6
-30.1256,152.3875,415.6
-30.1271,152.377,427.4
-30.1287,152.3666,372.2
-30.115,152.3961,376.9
-30.1165,152.3857,386.8
-30.1152,152.332,363.6
-30.1183,152.3112,386
-30.1199,152.3009,365.7
-30.1061,152.1526,336
-30.0879,152.2134,332.5
-30.0925,152.1821,337.6
-30.094,152.1717,369.9
-30.0956,152.1612,368.8
-30.0971,152.1508,357.9
-30.085,152.1699,338
-30.0652,152.2411,350.5
-30.0546,152.2498,333.7
-29.742,152.4274,343.9
-29.5104,153.3354,336.6
-29.5214,153.3263,387
-29.5197,153.3373,474.8
-29.5342,153.3063,344
-29.5324,153.3173,379.2
-29.5307,153.3283,382.2
-29.6797,152.4199,336.7
-29.5417,153.3192,392.8
-29.54,153.3302,471.9
-29.6919,152.4008,350.2
-29.551,153.3211,333.4
-29.7009,152.4027,340.8
-29.5773,153.2136,326.2
-29.5756,153.2245,330.6
-29.5722,153.2464,332.8
-29.71,152.4046,340.8
-28.9869,152.4865,362.8
-29.133,152.3819,390.1
-29.1345,152.3715,342.2
-29.1176,152.4214,337.6
-29.1192,152.411,355.7
-29.1208,152.4008,337.2
-29.1223,152.3905,367.6
-29.1239,152.3801,366.2
-29.1255,152.3697,338.5
-29.127,152.3594,338.5
-29.1085,152.4197,333.4
-29.1101,152.4093,357.7
-29.1117,152.399,323.8
-29.0898,152.4812,343
-29.0915,152.4706,353.1
-29.0791,152.49,381.3
-29.0807,152.4794,443.2
-29.0824,152.4688,398.2
-29.0732,152.4671,350.8
-29.0748,152.4566,379.2
-29.0597,152.5013,351.4
-29.0613,152.4908,348.1
-29.0629,152.4803,343.6
-29.0661,152.459,346.8
-29.0677,152.4485,335.9
-29.0458,152.5312,379.2
-29.0474,152.5206,366.7
-29.049,152.51,361.2
-29.0506,152.4995,363.6
-29.0522,152.4889,334.1
-29.0617,152.4258,339.6
-29.0633,152.4154,342.8
-29.0287,152.5822,351
-29.0303,152.5717,360.1
-29.0415,152.4976,334.8
-29.07,152.3083,349.8
-29.0099,152.4589,333.9
-29.0115,152.4481,323.6
-28.9976,152.478,332.1
-28.9992,152.4676,363.3
-29.0008,152.4569,357
-28.9804,152.529,345.3
-28.982,152.5184,352.9
-28.9853,152.497,348.5
-28.9885,152.4762,346.6
-28.9697,152.5378,338
-28.9713,152.5271,371.8
-28.9729,152.5165,376.6
-28.9746,152.5059,397
-28.9762,152.4952,367.4
-28.9623,152.5415,331.1
-28.9639,152.5309,349.9
-28.958,152.5078,339.9
-28.9596,152.4971,358
-28.9611,152.4866,343.9
-28.9488,152.5059,391.5
-28.9504,152.4954,412.3
-28.952,152.485,369.9
-28.9742,152.3377,358.9
-28.9757,152.3274,334.8
-28.9773,152.3171,330.1
-28.9851,152.2645,339.9
-28.9413,152.4938,334.5
-28.9429,152.4832,333.4
-28.9572,152.3883,326.3
-28.9588,152.3778,346.3
-28.9604,152.3674,370.9
-28.9619,152.3569,386.2
-28.9635,152.3463,388.2
-28.9651,152.3357,362.7
-28.9761,152.2628,350.5
-28.9434,152.418,405.6
-28.945,152.4075,418.5
-28.9465,152.397,362.4
-28.9481,152.3865,378.5
-28.9497,152.376,375
-28.9513,152.3656,363.2
-28.9529,152.3551,406
-28.9545,152.3445,374.7
-28.9623,152.2923,343.7
-28.9638,152.282,340.5
-28.9654,152.2716,330.3
-28.9359,152.4057,372.2
-28.9374,152.3953,414.6
-28.939,152.3848,336.9
-28.8135,151.8677,359.6
-28.8151,151.8575,383.2
-28.6822,152.6141,332
